case,hyperparameters,num_trading_days,pct_trading_days,num_positive_returns,pct_positive_returns,mean,std,min,median,max,skew,kurtosis,t_statistic,p_value
cluster_0,"(10, 50, 2, 0.4, -2, -0.4)",373.4,0.41168688,195.3,0.525368555,0.001285762,0.020893805,-0.096782525,0.000742937,0.111776904,0.341510117,7.137422876,-1.998488371,0.061411044
cluster_1,"(10, 50, 2, 0.4, -2, -0.4)",366.4,0.403969129,191.3,0.525302491,0.001472562,0.021198578,-0.096203561,0.001052048,0.11832791,0.483032567,5.891922689,-1.961703134,0.069658132
cluster_2,"(10, 50, 2, 0.4, -2, -0.4)",378.6,0.417420066,190.7,0.503612744,0.000717937,0.018764059,-0.089526,0.000116245,0.113042068,0.517465835,7.237948531,-0.226090142,0.823867434
cluster_3,"(10, 50, 2, 0.4, -2, -0.4)",386.2,0.425799338,192.7,0.499175761,0.001112051,0.023818085,-0.124843054,0.0000965,0.154811172,0.566336565,10.17514993,-1.55366335,0.137719866
cluster_4,"(10, 50, 2, 0.4, -2, -0.4)",328,0.361631753,177.8,0.544491016,0.001997213,0.021421145,-0.107436052,0.001539021,0.118277265,0.415998762,8.039300622,-2.4194662,0.032609718
cluster_5,"(10, 50, 2, 0.4, -2, -0.4)",346.6,0.38213892,181.2,0.523620189,0.001428366,0.020974207,-0.087636329,0.000906047,0.148745944,1.218565448,12.50337993,-2.266659775,0.036985868
cluster_0,"(10, 50, 2, 0.5, -2, -0.5)",352.3,0.388423374,184.7,0.527115977,0.001242094,0.021091568,-0.096782525,0.000824779,0.111776904,0.355311603,7.357798385,-2.012576371,0.062104037
cluster_1,"(10, 50, 2, 0.5, -2, -0.5)",343.5,0.378721058,180.6,0.52933677,0.001489251,0.021128021,-0.096203561,0.00114799,0.117677649,0.432124707,5.956745208,-2.049761207,0.062526741
cluster_2,"(10, 50, 2, 0.5, -2, -0.5)",353.5,0.389746417,179.7,0.508418142,0.000891966,0.01852631,-0.087155358,0.000293568,0.105118127,0.443053025,6.821421496,-0.764124357,0.457916125
cluster_3,"(10, 50, 2, 0.5, -2, -0.5)",368.7,0.406504961,184,0.499509584,0.001142479,0.023973583,-0.124843054,0.0000485,0.154734838,0.573758328,10.12161814,-1.792915113,0.09187153
cluster_4,"(10, 50, 2, 0.5, -2, -0.5)",312.7,0.344762955,168.9,0.543129796,0.002041836,0.021663185,-0.107436052,0.001428252,0.118277265,0.432920146,8.078350671,-2.612140752,0.024387095
cluster_5,"(10, 50, 2, 0.5, -2, -0.5)",318.3,0.350937155,167.3,0.526526429,0.001474163,0.021095897,-0.087636329,0.001014312,0.148745944,1.238811809,12.99442444,-2.686975929,0.016902292
cluster_0,"(10, 150, 2, 0, -2, 0)",376.6,0.532673267,186.9,0.49653475,0.000291719,0.021720337,-0.127687334,-0.000248723,0.098935205,-0.085129522,7.469058254,1.376114421,0.185672115
cluster_1,"(10, 150, 2, 0, -2, 0)",419.3,0.593069307,215.5,0.514199062,0.000854532,0.021664093,-0.105096184,0.000526581,0.119347662,0.232005392,6.044948435,-0.561890265,0.581123031
cluster_2,"(10, 150, 2, 0, -2, 0)",376.9,0.533097595,187,0.497614276,0.000634648,0.019670429,-0.092973373,-0.0000999,0.114588797,0.508280957,9.182518976,0.158819448,0.875793325
cluster_3,"(10, 150, 2, 0, -2, 0)",395.1,0.55884017,203.7,0.515645788,0.001025245,0.023373356,-0.104715783,0.000686804,0.144494979,0.63180333,7.589490268,-0.893599445,0.385249963
cluster_4,"(10, 150, 2, 0, -2, 0)",359.2,0.508062235,182.4,0.508602995,0.001077115,0.021914272,-0.082045928,0.000402453,0.119240483,0.542545698,5.330768153,-1.009110488,0.328762814
cluster_5,"(10, 150, 2, 0, -2, 0)",380.8,0.538613861,195.7,0.515501065,0.001019313,0.021455026,-0.11134249,0.000367214,0.148350749,0.993682158,13.5979743,-0.914734866,0.373929445
cluster_0,"(10, 150, 2, 0.1, -2, -0.1)",358.1,0.506506365,178.2,0.498848519,0.000362165,0.022005309,-0.127687334,-0.000179411,0.098935205,-0.092167337,7.500149222,0.891496614,0.384575583
cluster_1,"(10, 150, 2, 0.1, -2, -0.1)",393.6,0.556718529,202.1,0.513835844,0.001094525,0.021766269,-0.098653965,0.000479134,0.117116494,0.297788333,5.428109764,-1.324856527,0.202602438
cluster_2,"(10, 150, 2, 0.1, -2, -0.1)",369.8,0.523055163,183.2,0.496883699,0.000602465,0.019719074,-0.092973373,-0.000128418,0.114588797,0.49791925,9.143126822,0.116435606,0.908743336
cluster_3,"(10, 150, 2, 0.1, -2, -0.1)",385.5,0.545261669,197.8,0.513205622,0.000972783,0.023509897,-0.104715783,0.000637578,0.144494979,0.631718413,7.623202024,-0.854115271,0.405965861
cluster_4,"(10, 150, 2, 0.1, -2, -0.1)",352.8,0.499009901,178.8,0.507432527,0.001060985,0.021940892,-0.082045928,0.00038981,0.119240483,0.549358012,5.369850889,-1.077112276,0.297891484
cluster_5,"(10, 150, 2, 0.1, -2, -0.1)",362.6,0.512871287,186.4,0.516493671,0.001007402,0.02146239,-0.108434749,0.000360965,0.148350749,1.051597345,13.43800754,-0.949147773,0.356959332
cluster_0,"(10, 150, 2, 0.2, -2, -0.2)",346.7,0.490381895,171.9,0.497438758,0.000381799,0.022112642,-0.127687334,-0.000142257,0.098935205,-0.089948161,7.473049047,0.715148966,0.484207839
cluster_1,"(10, 150, 2, 0.2, -2, -0.2)",382.5,0.541018388,195.9,0.512719636,0.001082166,0.021867274,-0.098653965,0.000443521,0.117116494,0.270552753,5.39503442,-1.313745987,0.206253459
cluster_2,"(10, 150, 2, 0.2, -2, -0.2)",350.5,0.495756719,173.9,0.498149907,0.000657729,0.019834942,-0.092973373,0.0000111,0.114588797,0.512698261,9.66499867,-0.075461908,0.940761641
cluster_3,"(10, 150, 2, 0.2, -2, -0.2)",365.3,0.51669024,186.9,0.511887509,0.000933786,0.02355322,-0.102870296,0.000548629,0.139437905,0.590212853,7.246362299,-0.761779729,0.457795171
cluster_4,"(10, 150, 2, 0.2, -2, -0.2)",336.4,0.475813296,170.8,0.508100534,0.00117663,0.021663985,-0.079557236,0.000361241,0.119240483,0.644497973,5.725982424,-1.4430976,0.168366752
cluster_5,"(10, 150, 2, 0.2, -2, -0.2)",348.7,0.49321075,179.3,0.517529419,0.000936135,0.02101002,-0.099474807,0.00039541,0.142989832,1.013784261,12.71053021,-0.819703195,0.424341689
cluster_0,"(10, 150, 2, 0.3, -2, -0.3)",332.2,0.469872702,164.1,0.496215421,0.000307336,0.022215381,-0.127687334,-0.000178447,0.098935205,-0.101613927,7.666253477,0.897299932,0.381540948
cluster_1,"(10, 150, 2, 0.3, -2, -0.3)",369.1,0.522065064,189.1,0.513665897,0.00102149,0.022068381,-0.098653965,0.000510704,0.117116494,0.273583056,5.39917526,-1.051147448,0.307276918
cluster_2,"(10, 150, 2, 0.3, -2, -0.3)",334.9,0.473691655,166.5,0.498746508,0.00066137,0.019926565,-0.092973373,0.000045,0.114588797,0.516074288,10.03738488,-0.066555611,0.947698473
cluster_3,"(10, 150, 2, 0.3, -2, -0.3)",351.2,0.496746818,179.3,0.510911358,0.000922693,0.023448539,-0.102870296,0.000519758,0.139437905,0.621778134,7.342283831,-0.715161696,0.484290585
cluster_4,"(10, 150, 2, 0.3, -2, -0.3)",324,0.458274399,165,0.509480666,0.001238112,0.021745262,-0.079557236,0.000452582,0.119240483,0.642346129,5.601296896,-1.383241609,0.185795544
cluster_5,"(10, 150, 2, 0.3, -2, -0.3)",340.7,0.481895332,174.6,0.515956092,0.000934225,0.021011,-0.099474807,0.000353828,0.142989832,1.086277617,12.92000845,-0.762643003,0.456032192
cluster_0,"(10, 150, 2, 0.4, -2, -0.4)",312.2,0.441584158,154.6,0.497283582,0.000337053,0.022463874,-0.127687334,-0.000182583,0.098935205,-0.10923821,7.652593245,0.703345708,0.490996096
cluster_1,"(10, 150, 2, 0.4, -2, -0.4)",352,0.497878359,181,0.515786587,0.001077303,0.022104944,-0.09702838,0.000591989,0.117116494,0.351580737,5.465945025,-1.388149691,0.182314727
cluster_2,"(10, 150, 2, 0.4, -2, -0.4)",317.3,0.448797737,157.6,0.500748143,0.000829943,0.020188703,-0.092973373,0.0000719,0.114588797,0.506004834,9.974799029,-0.542522676,0.595504064
cluster_3,"(10, 150, 2, 0.4, -2, -0.4)",338.7,0.479066478,172.8,0.510942849,0.001027497,0.023490957,-0.102870296,0.00056486,0.139437905,0.666847743,7.567890075,-1.148138931,0.266960682
cluster_4,"(10, 150, 2, 0.4, -2, -0.4)",310.3,0.438896747,157.9,0.508959174,0.001233069,0.021926691,-0.079548424,0.000430195,0.119240483,0.668092355,5.623675308,-1.471402982,0.16168746
cluster_5,"(10, 150, 2, 0.4, -2, -0.4)",327.2,0.462800566,168.2,0.516919549,0.001008595,0.020969644,-0.091697911,0.000363081,0.142989832,1.199935146,12.76239108,-1.159961163,0.261694433
cluster_0,"(10, 150, 2, 0.5, -2, -0.5)",298.5,0.422206506,147.5,0.496233006,0.000276312,0.022633483,-0.127687334,-0.000143676,0.098935205,-0.115012308,7.769558372,1.011607663,0.325150059
cluster_1,"(10, 150, 2, 0.5, -2, -0.5)",333.4,0.471570014,171.9,0.517245064,0.000991234,0.021886432,-0.096203521,0.000612526,0.112015416,0.192783176,4.735937006,-0.956338851,0.352393218
cluster_2,"(10, 150, 2, 0.5, -2, -0.5)",306.7,0.433804809,151.9,0.499203276,0.000750283,0.020237976,-0.092973373,0.0000166,0.114588797,0.520489251,10.10823673,-0.292026395,0.774226571
cluster_3,"(10, 150, 2, 0.5, -2, -0.5)",317.6,0.449222065,162.5,0.51274462,0.001240906,0.023640533,-0.101392619,0.000641531,0.139437905,0.723336771,7.73861942,-1.311712932,0.21016087
cluster_4,"(10, 150, 2, 0.5, -2, -0.5)",294.9,0.417114569,150.9,0.511851761,0.0013459,0.021791612,-0.079548424,0.000546923,0.112631197,0.544167622,4.567853503,-1.672289627,0.114598226
cluster_5,"(10, 150, 2, 0.5, -2, -0.5)",312.4,0.441867044,160.6,0.518658576,0.001040456,0.021162527,-0.091697911,0.00044139,0.142989832,1.198356301,12.767758,-1.054772761,0.306681279
cluster_0,"(10, 200, 2, 0, -2, 0)",351.3,0.578747941,174.6,0.499247189,0.000657143,0.021976481,-0.119740652,-0.0000817,0.099325225,0.061534814,7.991885062,0.452087863,0.656675802
cluster_1,"(10, 200, 2, 0, -2, 0)",331.9,0.546787479,175,0.529234978,0.001750379,0.023047176,-0.09423473,0.00134913,0.117609476,0.438093677,5.010635804,-2.365667824,0.032868401
cluster_2,"(10, 200, 2, 0, -2, 0)",283.7,0.46738056,146.5,0.518219733,0.000944412,0.020219479,-0.085989517,0.00071865,0.102097802,0.254222758,5.477791759,-0.370018912,0.716966407
cluster_3,"(10, 200, 2, 0, -2, 0)",365.2,0.601647446,189.6,0.521906443,0.000991376,0.025739649,-0.122518407,0.000882095,0.147764059,0.396379267,8.200532297,-0.453813667,0.657322642
cluster_4,"(10, 200, 2, 0, -2, 0)",341,0.561779242,172.6,0.511234948,0.001232129,0.023399733,-0.082515104,0.000574032,0.131601852,0.647713678,5.612123306,-0.90549003,0.382470148
cluster_5,"(10, 200, 2, 0, -2, 0)",334.2,0.550576606,170.7,0.514089079,0.001130028,0.022369672,-0.113644985,0.000476007,0.148350749,0.892495742,11.76703614,-1.119656828,0.277913921
cluster_0,"(10, 200, 2, 0.1, -2, -0.1)",340.3,0.56062603,168.9,0.498699299,0.000597198,0.022052917,-0.119740652,-0.000127249,0.099325225,0.052476055,8.032490487,0.814152241,0.426387269
cluster_1,"(10, 200, 2, 0.1, -2, -0.1)",318.7,0.525041186,168.3,0.528962204,0.001746066,0.023264599,-0.09423473,0.001322347,0.117609476,0.434452942,4.932526148,-2.028729637,0.058508805
cluster_2,"(10, 200, 2, 0.1, -2, -0.1)",280.5,0.462108731,144.3,0.516214073,0.00088916,0.020169437,-0.085989517,0.000644706,0.099795901,0.237262887,5.353984419,-0.02111813,0.98340536
cluster_3,"(10, 200, 2, 0.1, -2, -0.1)",342.3,0.563920923,178,0.522509499,0.001183923,0.025171309,-0.115815364,0.000858094,0.147764059,0.573677852,9.349764258,-0.631053355,0.537264896
cluster_4,"(10, 200, 2, 0.1, -2, -0.1)",320.4,0.527841845,162.9,0.51203311,0.001258416,0.023657856,-0.082515104,0.000653629,0.131601852,0.641797189,5.583335613,-0.75271799,0.46338
cluster_5,"(10, 200, 2, 0.1, -2, -0.1)",314.3,0.517792422,161.1,0.516504225,0.001278253,0.02241655,-0.104685043,0.000512775,0.148350749,0.98999326,11.71001927,-1.13839431,0.27007693
cluster_0,"(10, 200, 2, 0.2, -2, -0.2)",336.3,0.554036244,166.5,0.497620866,0.000577572,0.022072167,-0.119740652,-0.000164214,0.098935205,0.048340929,8.030977457,0.680849002,0.504765146
cluster_1,"(10, 200, 2, 0.2, -2, -0.2)",314.7,0.5184514,165.9,0.52813331,0.001696419,0.023286932,-0.09423473,0.001287022,0.117609476,0.437159513,4.95484285,-2.201748391,0.041566844
cluster_2,"(10, 200, 2, 0.2, -2, -0.2)",269.9,0.444645799,138.5,0.514663181,0.000888137,0.020321279,-0.085989517,0.000565634,0.099795901,0.242319399,5.332372936,-0.175714423,0.862759921
cluster_3,"(10, 200, 2, 0.2, -2, -0.2)",338.1,0.557001647,175.5,0.521664629,0.001212724,0.025039925,-0.110330332,0.000859484,0.147764059,0.705869082,8.994146105,-0.872504691,0.396241761
cluster_4,"(10, 200, 2, 0.2, -2, -0.2)",306,0.504118616,156.1,0.513511402,0.001365611,0.023789234,-0.082515104,0.000687618,0.131601852,0.657437239,5.612119916,-1.143783977,0.270777324
cluster_5,"(10, 200, 2, 0.2, -2, -0.2)",301.8,0.497199341,154.6,0.516461004,0.001340373,0.02257307,-0.102398277,0.000510556,0.148350749,1.025518803,11.60003604,-1.479852705,0.156202778
cluster_0,"(10, 200, 2, 0.3, -2, -0.3)",322.6,0.531466227,159.7,0.497246842,0.000567189,0.022158262,-0.119740652,-0.000143285,0.098935205,0.061504626,8.271681877,0.783798877,0.443534326
cluster_1,"(10, 200, 2, 0.3, -2, -0.3)",299,0.492586491,158.8,0.531936736,0.001691684,0.023219219,-0.09423473,0.001484991,0.114796268,0.364985339,4.715552089,-2.265507449,0.036776205
cluster_2,"(10, 200, 2, 0.3, -2, -0.3)",267.1,0.440032949,136.9,0.51502031,0.0009704,0.020242901,-0.084607659,0.000583321,0.099795901,0.300002127,5.524375463,-0.300298631,0.768481854
cluster_3,"(10, 200, 2, 0.3, -2, -0.3)",322,0.530477759,167.2,0.522375677,0.001284674,0.02472769,-0.105951233,0.000873243,0.139453685,0.545936409,6.612581988,-1.006658685,0.330356963
cluster_4,"(10, 200, 2, 0.3, -2, -0.3)",290.4,0.478418451,148.4,0.514419764,0.001429423,0.023775274,-0.082369947,0.000605457,0.129838985,0.655013877,5.493657977,-1.269508562,0.224546832
cluster_5,"(10, 200, 2, 0.3, -2, -0.3)",290.2,0.478088962,148.1,0.514066777,0.001320388,0.022382108,-0.092494406,0.000403953,0.148350749,1.263150633,12.40966686,-1.292607383,0.213483148
cluster_0,"(10, 200, 2, 0.4, -2, -0.4)",306.2,0.504448105,152.3,0.5002514,0.00067814,0.022364471,-0.119740652,-0.000012,0.098935205,0.071003164,8.339097032,0.238267847,0.814373032
cluster_1,"(10, 200, 2, 0.4, -2, -0.4)",274.7,0.452553542,145.9,0.532787408,0.001690919,0.023140269,-0.093367649,0.001530363,0.114021876,0.366401444,4.90492588,-2.503966673,0.022567151
cluster_2,"(10, 200, 2, 0.4, -2, -0.4)",252.7,0.41630972,129.3,0.518765767,0.001159892,0.020366869,-0.084607659,0.000637574,0.095712618,0.228472189,5.267302683,-0.602734094,0.558361767
cluster_3,"(10, 200, 2, 0.4, -2, -0.4)",308.9,0.508896211,160,0.521489122,0.001322806,0.024644966,-0.10262807,0.000829491,0.134396612,0.552643372,6.48710051,-1.089701377,0.295068997
cluster_4,"(10, 200, 2, 0.4, -2, -0.4)",265.4,0.43723229,136.6,0.517027961,0.001567984,0.023937652,-0.080280405,0.000709549,0.128581744,0.678738904,5.340289094,-1.642744537,0.122877486
cluster_5,"(10, 200, 2, 0.4, -2, -0.4)",282.3,0.465074135,143.7,0.513446806,0.001322311,0.02255143,-0.092494406,0.000352077,0.148350749,1.272560673,12.29292544,-1.428252515,0.17175009
cluster_0,"(10, 200, 2, 0.5, -2, -0.5)",300.3,0.494728171,148.9,0.498636897,0.000636911,0.022483334,-0.119740652,-0.0000786,0.098935205,0.069915183,8.252626833,0.484040185,0.634215895
cluster_1,"(10, 200, 2, 0.5, -2, -0.5)",264,0.434925865,140.4,0.532931625,0.001706506,0.023205159,-0.093367649,0.00148296,0.114021876,0.379301284,5.026801883,-2.526936175,0.021329569
cluster_2,"(10, 200, 2, 0.5, -2, -0.5)",237.7,0.391598023,121.9,0.51993707,0.001169881,0.020367064,-0.084607659,0.000725715,0.095712618,0.209617749,5.481516353,-0.58785525,0.567680893
cluster_3,"(10, 200, 2, 0.5, -2, -0.5)",292.6,0.482042834,151.8,0.522191763,0.001347072,0.024712779,-0.10262807,0.000841511,0.134246132,0.53724026,6.465183316,-1.053960853,0.310648018
cluster_4,"(10, 200, 2, 0.5, -2, -0.5)",254.5,0.419275124,132,0.52169066,0.00164844,0.023649806,-0.080280405,0.001005703,0.121972457,0.569593699,4.258864952,-1.831728789,0.087590953
cluster_5,"(10, 200, 2, 0.5, -2, -0.5)",273,0.449752883,139.1,0.51450247,0.001325458,0.02265656,-0.092494406,0.000430812,0.148350749,1.28077057,12.46265386,-1.27655136,0.219967392
cluster_0,"(20, 50, 2, 0, -2, 0)",442.25,0.487596472,226.85,0.513858865,0.000868482,0.021378061,-0.112864804,0.000417124,0.122408788,0.307926581,8.242365877,0.520778355,0.605542797
cluster_1,"(20, 50, 2, 0, -2, 0)",461.5,0.508820287,240.85,0.523710134,0.001375417,0.021341464,-0.100425084,0.000959629,0.140252441,0.736378905,8.7786219,-1.148969368,0.258049688
cluster_2,"(20, 50, 2, 0, -2, 0)",441.4,0.486659316,227.4,0.515983985,0.001129231,0.019491276,-0.092360566,0.000602935,0.12698709,0.678798156,8.432370339,-0.37439509,0.710247315
cluster_3,"(20, 50, 2, 0, -2, 0)",466.75,0.5146086,234.65,0.502740914,0.000957942,0.023003582,-0.111931379,0.00012362,0.153619372,0.800807136,9.22547184,0.230080846,0.819368409
cluster_4,"(20, 50, 2, 0, -2, 0)",413.45,0.45584344,218.8,0.530420646,0.001377139,0.022032218,-0.11933681,0.001208488,0.121391022,0.093494852,7.411105691,-1.089062662,0.283568137
cluster_5,"(20, 50, 2, 0, -2, 0)",420.05,0.463120176,220.2,0.52441519,0.001275599,0.020753387,-0.095936936,0.000834689,0.152905096,1.134253531,14.22145102,-0.957256959,0.344506248
cluster_0,"(20, 50, 2, 0.1, -2, -0.1)",426.85,0.47061742,218.25,0.512500063,0.000820016,0.021472654,-0.112864804,0.000398726,0.122073181,0.306857118,8.300544656,0.767117949,0.447751845
cluster_1,"(20, 50, 2, 0.1, -2, -0.1)",443.85,0.489360529,231.95,0.524828433,0.001371683,0.021249131,-0.100425084,0.000963587,0.134737132,0.659068545,8.246793475,-1.043568579,0.303687067
cluster_2,"(20, 50, 2, 0.1, -2, -0.1)",423.15,0.466538037,217.5,0.515318548,0.001123565,0.01937742,-0.09033397,0.000568185,0.121179414,0.651109281,7.764360452,-0.284556916,0.77758559
cluster_3,"(20, 50, 2, 0.1, -2, -0.1)",448.35,0.49432194,225.45,0.502653261,0.000995442,0.023032103,-0.111931379,0.0000983,0.153619372,0.824245156,9.362457206,0.164509372,0.870303751
cluster_4,"(20, 50, 2, 0.1, -2, -0.1)",395.5,0.436052922,209.95,0.532044061,0.001377298,0.022237685,-0.119230807,0.001261058,0.121391022,0.096056118,7.411178129,-1.037326406,0.30666047
cluster_5,"(20, 50, 2, 0.1, -2, -0.1)",402.95,0.444266814,211.05,0.524106835,0.001304732,0.020826212,-0.095936936,0.000831105,0.152774771,1.142412838,14.43112827,-0.95307063,0.346581483
cluster_0,"(20, 50, 2, 0.2, -2, -0.2)",408.85,0.450771775,209.15,0.512909646,0.000833236,0.02153248,-0.11206644,0.000419639,0.122073181,0.341164739,8.393753131,0.653276458,0.517511924
cluster_1,"(20, 50, 2, 0.2, -2, -0.2)",416.25,0.45893054,217.9,0.525855681,0.001435466,0.021325328,-0.098262696,0.000928195,0.134737132,0.720407432,8.521228642,-1.371945039,0.178497799
cluster_2,"(20, 50, 2, 0.2, -2, -0.2)",402.75,0.444046307,207.4,0.51620769,0.001168962,0.019390234,-0.09033397,0.000599382,0.121135098,0.66183809,7.826445646,-0.513250913,0.610872202
cluster_3,"(20, 50, 2, 0.2, -2, -0.2)",430.3,0.474421169,215.85,0.501486669,0.000976138,0.023097511,-0.111931379,0.0000876,0.153619372,0.812825842,9.574655682,0.14889904,0.882515295
cluster_4,"(20, 50, 2, 0.2, -2, -0.2)",373.25,0.411521499,198.65,0.533468611,0.001463034,0.022388028,-0.119230807,0.001238139,0.120886405,0.105340814,7.551958938,-1.440846586,0.158275698
cluster_5,"(20, 50, 2, 0.2, -2, -0.2)",384.75,0.424200662,201.75,0.524956346,0.001312646,0.020754872,-0.095631095,0.000898401,0.147717471,1.022381067,13.4276399,-1.049314191,0.300716062
cluster_0,"(20, 50, 2, 0.3, -2, -0.3)",390.2,0.430209482,200.1,0.514403043,0.000821997,0.021659971,-0.111418396,0.000413648,0.122073181,0.357742023,8.349579557,0.74351516,0.461745615
cluster_1,"(20, 50, 2, 0.3, -2, -0.3)",398.25,0.439084895,208.65,0.526817193,0.001478977,0.021418804,-0.096181236,0.000987251,0.134737132,0.7414256,8.49927731,-1.275155242,0.210212011
cluster_2,"(20, 50, 2, 0.3, -2, -0.3)",383,0.422271224,197.15,0.516369892,0.001185799,0.019492449,-0.09033397,0.000569291,0.121135098,0.684176724,7.859695645,-0.411774929,0.682848524
cluster_3,"(20, 50, 2, 0.3, -2, -0.3)",407.7,0.449503859,204.6,0.501857528,0.001064736,0.023238214,-0.108900833,0.0000919,0.153619372,0.859187901,9.647530172,-0.049840364,0.960564093
cluster_4,"(20, 50, 2, 0.3, -2, -0.3)",353.35,0.389581036,188.15,0.534740985,0.001558531,0.022483232,-0.116355571,0.001260716,0.118379483,0.121245477,7.412605853,-1.369308498,0.179749801
cluster_5,"(20, 50, 2, 0.3, -2, -0.3)",363.25,0.400496141,191.2,0.527195899,0.001424473,0.020922581,-0.095414037,0.000951463,0.147717471,1.039069113,13.33072569,-1.193554299,0.240063631
cluster_0,"(20, 50, 2, 0.4, -2, -0.4)",374.35,0.412734289,191.95,0.514741331,0.000847029,0.021732702,-0.111418396,0.000392948,0.121401373,0.346208954,8.39754266,0.834872291,0.409092719
cluster_1,"(20, 50, 2, 0.4, -2, -0.4)",377.05,0.415711136,197.35,0.526608152,0.001475506,0.021569318,-0.096181236,0.001015906,0.134737132,0.742699462,8.544833543,-1.100634018,0.278374949
cluster_2,"(20, 50, 2, 0.4, -2, -0.4)",361.5,0.398566703,186.3,0.516872851,0.001239063,0.01959891,-0.09033397,0.000578919,0.118523876,0.647331707,7.820081217,-0.391184743,0.697979598
cluster_3,"(20, 50, 2, 0.4, -2, -0.4)",392.8,0.433076075,196.6,0.500480081,0.000980629,0.023243211,-0.108900833,0.0000533,0.153619372,0.843300154,9.72131602,0.513646273,0.610924714
cluster_4,"(20, 50, 2, 0.4, -2, -0.4)",336.6,0.371113561,178.6,0.532949095,0.001550994,0.022619853,-0.112723812,0.001207389,0.118379483,0.196954625,7.114692834,-1.243706606,0.222057532
